Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,,Temperature(°F),,Mean Temperature(°F)
31,9/8/2023,29.8,68,577,6.1,37,,85.64,,
31,9/9/2023,20.1,61,427,6.4,38,,68.18,,
31,9/10/2023,31.1,59,526,6.4,39,,87.98,,
31,9/11/2023,31.2,78,578,6.6,40,,88.16,,
31,9/12/2023,31.2,67,621,6.7,41,,88.16,,
31,9/13/2023,30.4,79,790,6.7,42,,86.72,,
31,9/14/2023,29.1,56,460,6.3,43,,84.38,,
31,9/15/2023,30.6,66,420,6.4,44,,87.08,,
31,9/16/2023,31.5,69,670,6.1,45,,88.7,,
32,8/3/2023,33.4,67,414,6.1,1,,92.12,,
32,8/4/2023,33.5,53,715,6,2,,92.3,,
32,8/5/2023,33.4,58,499,6.1,3,,92.12,,
32,8/6/2023,33.4,72,779,6.2,4,,92.12,,
32,8/7/2023,33.4,78,688,6.8,5,,92.12,,
32,8/8/2023,32.3,66,494,6.4,6,,90.14,,
32,8/9/2023,32.3,57,557,6.2,7,,90.14,,
32,8/10/2023,22.7,69,553,6.3,8,,72.86,,
32,8/11/2023,31.9,77,705,6.7,9,,89.42,,
32,8/12/2023,30.2,76,701,6.2,10,,86.36,,
32,8/13/2023,30.1,69,441,6.7,11,,86.18,,
32,8/14/2023,30.1,80,486,6.5,12,,86.18,,
32,8/15/2023,30.1,50,514,6.3,13,,86.18,,
32,8/16/2023,29.8,68,571,6.1,14,,85.64,,
32,8/17/2023,29.6,51,796,6.3,15,,85.28,,
32,8/18/2023,30.9,71,714,6.5,16,,87.62,,
32,8/19/2023,30.8,60,738,6.1,17,,87.44,,
32,8/20/2023,30.9,65,447,6.4,18,,87.62,,
32,8/21/2023,30.2,70,686,6.5,19,,86.36,,
32,8/22/2023,30.5,78,641,6.4,20,,86.9,,
32,8/23/2023,30.8,61,721,6,21,,87.44,,
32,8/24/2023,31.3,58,573,6.6,22,,88.34,,
32,8/25/2023,31.4,69,685,6.4,23,,88.52,,
32,8/26/2023,31.4,70,588,6.3,24,,88.52,,
32,8/27/2023,30.1,69,750,6.4,25,,86.18,,
32,8/28/2023,29.4,54,655,6.3,26,,84.92,,
32,8/29/2023,28.7,63,495,6.1,27,,83.66,,
32,8/30/2023,29.1,53,796,6.8,28,,84.38,,
32,8/31/2023,29.2,52,799,6.3,29,,84.56,,
32,9/1/2023,31.7,72,586,6.7,30,,89.06,,
32,9/2/2023,31.7,72,455,6.7,31,,89.06,,
32,9/3/2023,31.7,68,558,6.7,32,,89.06,,
32,9/4/2023,31.7,58,730,6,33,,89.06,,
32,9/5/2023,32,62,495,6.2,34,,89.6,,
32,9/6/2023,32.1,77,596,6.5,35,,89.78,,
32,9/7/2023,31.5,67,586,6.2,36,,88.7,,
32,9/8/2023,29.8,77,681,6.1,37,,85.64,,
32,9/9/2023,20.1,51,522,6.2,38,,68.18,,
32,9/10/2023,31.1,80,458,6.1,39,,87.98,,
32,9/11/2023,31.2,51,717,6.5,40,,88.16,,
32,9/12/2023,31.2,67,768,6.7,41,,88.16,,
32,9/13/2023,30.4,78,465,6.6,42,,86.72,,
32,9/14/2023,29.1,64,782,6.8,43,,84.38,,
32,9/15/2023,30.6,73,517,6.8,44,,87.08,,
32,9/16/2023,31.5,78,695,6.4,45,,88.7,,
33,8/3/2023,33.4,65,575,6.8,1,,92.12,,
33,8/4/2023,33.5,67,453,6.2,2,,92.3,,
33,8/5/2023,33.4,51,424,6.5,3,,92.12,,
33,8/6/2023,33.4,75,604,6.4,4,,92.12,,
33,8/7/2023,33.4,74,464,6.5,5,,92.12,,
33,8/8/2023,32.3,80,612,6.2,6,,90.14,,
33,8/9/2023,32.3,75,447,6.7,7,,90.14,,
33,8/10/2023,22.7,61,580,6.5,8,,72.86,,
33,8/11/2023,31.9,66,603,6.8,9,,89.42,,
33,8/12/2023,30.2,69,556,6.8,10,,86.36,,
33,8/13/2023,30.1,70,424,6.8,11,,86.18,,
33,8/14/2023,30.1,79,615,6.5,12,,86.18,,
33,8/15/2023,30.1,59,557,6,13,,86.18,,
33,8/16/2023,29.8,62,793,6.2,14,,85.64,,
33,8/17/2023,29.6,60,456,6.7,15,,85.28,,
33,8/18/2023,30.9,61,667,6.4,16,,87.62,,
33,8/19/2023,30.8,77,719,6.2,17,,87.44,,
33,8/20/2023,30.9,62,609,6.3,18,,87.62,,
33,8/21/2023,30.2,75,676,6.2,19,,86.36,,
33,8/22/2023,30.5,60,784,6.4,20,,86.9,,
33,8/23/2023,30.8,74,647,6.6,21,,87.44,,
33,8/24/2023,31.3,76,680,6,22,,88.34,,
33,8/25/2023,31.4,52,612,6.7,23,,88.52,,
33,8/26/2023,31.4,80,600,6.6,24,,88.52,,
33,8/27/2023,30.1,66,665,6.2,25,,86.18,,
33,8/28/2023,29.4,50,624,6,26,,84.92,,
33,8/29/2023,28.7,78,423,6.2,27,,83.66,,
33,8/30/2023,29.1,60,446,6.2,28,,84.38,,
33,8/31/2023,29.2,72,512,6.5,29,,84.56,,
33,9/1/2023,31.7,61,457,6.3,30,,89.06,,
33,9/2/2023,31.7,52,456,6.6,31,,89.06,,
33,9/3/2023,31.7,65,459,6,32,,89.06,,
33,9/4/2023,31.7,77,497,6.7,33,,89.06,,
33,9/5/2023,32,74,501,6.3,34,,89.6,,
33,9/6/2023,32.1,67,741,6.3,35,,89.78,,
33,9/7/2023,31.5,75,559,6.2,36,,88.7,,
33,9/8/2023,29.8,71,744,6.3,37,,85.64,,
33,9/9/2023,20.1,70,440,6.1,38,,68.18,,
33,9/10/2023,31.1,74,436,6.6,39,,87.98,,
33,9/11/2023,31.2,69,483,6.1,40,,88.16,,
33,9/12/2023,31.2,63,664,6.8,41,,88.16,,
33,9/13/2023,30.4,56,578,6.4,42,,86.72,,
33,9/14/2023,29.1,78,642,6.7,43,,84.38,,
33,9/15/2023,30.6,76,644,6.8,44,,87.08,,
33,9/16/2023,31.5,77,466,6.3,45,,88.7,,
34,8/3/2023,33.4,50,681,6.5,1,,92.12,,
34,8/4/2023,33.5,80,682,6.6,2,,92.3,,
34,8/5/2023,33.4,77,495,6.1,3,,92.12,,
34,8/6/2023,33.4,71,418,6.1,4,,92.12,,
34,8/7/2023,33.4,56,403,6.4,5,,92.12,,
34,8/8/2023,32.3,63,434,6.3,6,,90.14,,
34,8/9/2023,32.3,68,684,6.4,7,,90.14,,
34,8/10/2023,22.7,58,589,6.4,8,,72.86,,
34,8/11/2023,31.9,55,597,6.5,9,,89.42,,
34,8/12/2023,30.2,78,435,6,10,,86.36,,
34,8/13/2023,30.1,67,734,6.5,11,,86.18,,
34,8/14/2023,30.1,62,664,6.3,12,,86.18,,
34,8/15/2023,30.1,78,561,6.8,13,,86.18,,
34,8/16/2023,29.8,55,794,6.3,14,,85.64,,
34,8/17/2023,29.6,55,720,6.6,15,,85.28,,
34,8/18/2023,30.9,64,514,6.8,16,,87.62,,
34,8/19/2023,30.8,80,763,6.1,17,,87.44,,
34,8/20/2023,30.9,55,719,6.2,18,,87.62,,
34,8/21/2023,30.2,58,748,6.2,19,,86.36,,
34,8/22/2023,30.5,56,725,6.7,20,,86.9,,
34,8/23/2023,30.8,58,654,6.1,21,,87.44,,
34,8/24/2023,31.3,51,551,6.6,22,,88.34,,
34,8/25/2023,31.4,50,546,6.4,23,,88.52,,
34,8/26/2023,31.4,53,717,6.6,24,,88.52,,
34,8/27/2023,30.1,57,643,6.4,25,,86.18,,
34,8/28/2023,29.4,63,782,6.3,26,,84.92,,
34,8/29/2023,28.7,72,798,6.4,27,,83.66,,
34,8/30/2023,29.1,74,544,6.6,28,,84.38,,
34,8/31/2023,29.2,55,484,6.3,29,,84.56,,
34,9/1/2023,31.7,75,689,6.7,30,,89.06,,
34,9/2/2023,31.7,68,597,6.7,31,,89.06,,
34,9/3/2023,31.7,64,764,6.3,32,,89.06,,
34,9/4/2023,31.7,52,756,6.3,33,,89.06,,
34,9/5/2023,32,63,758,6.1,34,,89.6,,
34,9/6/2023,32.1,54,435,6.2,35,,89.78,,
34,9/7/2023,31.5,51,537,6.1,36,,88.7,,
34,9/8/2023,29.8,56,661,6.1,37,,85.64,,
34,9/9/2023,20.1,60,560,6.4,38,,68.18,,
34,9/10/2023,31.1,66,789,6.6,39,,87.98,,
34,9/11/2023,31.2,66,623,6.1,40,,88.16,,
34,9/12/2023,31.2,51,546,6.1,41,,88.16,,
34,9/13/2023,30.4,69,535,6.3,42,,86.72,,
34,9/14/2023,29.1,58,420,6.3,43,,84.38,,
34,9/15/2023,30.6,78,481,6.2,44,,87.08,,
34,9/16/2023,31.5,73,596,6.6,45,,88.7,,
35,8/3/2023,33.4,66,592,6.4,1,,92.12,,
35,8/4/2023,33.5,52,586,6.7,2,,92.3,,
35,8/5/2023,33.4,68,613,6.1,3,,92.12,,
35,8/6/2023,33.4,51,754,6.5,4,,92.12,,
35,8/7/2023,33.4,64,546,6.6,5,,92.12,,
35,8/8/2023,32.3,56,619,6.4,6,,90.14,,
35,8/9/2023,32.3,79,747,6.7,7,,90.14,,
35,8/10/2023,22.7,74,471,6.5,8,,72.86,,
35,8/11/2023,31.9,68,561,6.3,9,,89.42,,
35,8/12/2023,30.2,79,415,6,10,,86.36,,
35,8/13/2023,30.1,72,752,6.4,11,,86.18,,
35,8/14/2023,30.1,69,796,6.7,12,,86.18,,
35,8/15/2023,30.1,56,495,6.5,13,,86.18,,
35,8/16/2023,29.8,59,720,6.2,14,,85.64,,
35,8/17/2023,29.6,55,754,6.4,15,,85.28,,
35,8/18/2023,30.9,63,493,6.6,16,,87.62,,
35,8/19/2023,30.8,63,565,6.3,17,,87.44,,
35,8/20/2023,30.9,69,604,6.1,18,,87.62,,
35,8/21/2023,30.2,60,781,6.2,19,,86.36,,
35,8/22/2023,30.5,72,779,6.5,20,,86.9,,
35,8/23/2023,30.8,66,725,6.1,21,,87.44,,
35,8/24/2023,31.3,76,411,6.3,22,,88.34,,
35,8/25/2023,31.4,76,400,6.3,23,,88.52,,
35,8/26/2023,31.4,57,466,6.4,24,,88.52,,
35,8/27/2023,30.1,73,800,6.3,25,,86.18,,
35,8/28/2023,29.4,72,740,6.3,26,,84.92,,
35,8/29/2023,28.7,77,554,6.5,27,,83.66,,
35,8/30/2023,29.1,63,440,6.5,28,,84.38,,
35,8/31/2023,29.2,61,748,6.4,29,,84.56,,
35,9/1/2023,31.7,72,763,6.6,30,,89.06,,
35,9/2/2023,31.7,65,473,6.8,31,,89.06,,
35,9/3/2023,31.7,60,703,6.4,32,,89.06,,
35,9/4/2023,31.7,60,495,6.5,33,,89.06,,
35,9/5/2023,32,70,787,6.4,34,,89.6,,
35,9/6/2023,32.1,63,696,6.7,35,,89.78,,
35,9/7/2023,31.5,72,621,6.1,36,,88.7,,
35,9/8/2023,29.8,75,544,6.7,37,,85.64,,
35,9/9/2023,20.1,50,423,6.3,38,,68.18,,
35,9/10/2023,31.1,79,642,6,39,,87.98,,
35,9/11/2023,31.2,51,566,6,40,,88.16,,
35,9/12/2023,31.2,75,419,6.1,41,,88.16,,
35,9/13/2023,30.4,70,627,6.8,42,,86.72,,
35,9/14/2023,29.1,53,757,6.1,43,,84.38,,
35,9/15/2023,30.6,59,404,6.1,44,,87.08,,
35,9/16/2023,31.5,78,469,6.2,45,,88.7,,
36,8/3/2023,33.4,68,744,6.4,1,,92.12,,
36,8/4/2023,33.5,79,799,6.6,2,,92.3,,
36,8/5/2023,33.4,51,487,6.1,3,,92.12,,
36,8/6/2023,33.4,65,665,6,4,,92.12,,
36,8/7/2023,33.4,74,796,6.4,5,,92.12,,
36,8/8/2023,32.3,63,467,6.8,6,,90.14,,
36,8/9/2023,32.3,76,748,6.8,7,,90.14,,
36,8/10/2023,22.7,59,795,6.2,8,,72.86,,
36,8/11/2023,31.9,67,702,6.1,9,,89.42,,
36,8/12/2023,30.2,72,643,6,10,,86.36,,
36,8/13/2023,30.1,64,442,6.2,11,,86.18,,
36,8/14/2023,30.1,65,639,6.6,12,,86.18,,
36,8/15/2023,30.1,78,620,6.1,13,,86.18,,
36,8/16/2023,29.8,55,508,6.7,14,,85.64,,
36,8/17/2023,29.6,79,764,6.3,15,,85.28,,
36,8/18/2023,30.9,57,569,6.2,16,,87.62,,
36,8/19/2023,30.8,80,509,6.6,17,,87.44,,
36,8/20/2023,30.9,50,409,6.2,18,,87.62,,
36,8/21/2023,30.2,55,492,6.3,19,,86.36,,
36,8/22/2023,30.5,65,634,6.1,20,,86.9,,
36,8/23/2023,30.8,67,620,6.2,21,,87.44,,
36,8/24/2023,31.3,67,570,6.5,22,,88.34,,
36,8/25/2023,31.4,59,548,6.6,23,,88.52,,
36,8/26/2023,31.4,77,602,6.8,24,,88.52,,
36,8/27/2023,30.1,55,408,6.1,25,,86.18,,
36,8/28/2023,29.4,52,552,6.2,26,,84.92,,
36,8/29/2023,28.7,60,686,6.2,27,,83.66,,
36,8/30/2023,29.1,68,424,6.7,28,,84.38,,
36,8/31/2023,29.2,66,629,6.5,29,,84.56,,
36,9/1/2023,31.7,51,705,6.5,30,,89.06,,
36,9/2/2023,31.7,65,599,6.3,31,,89.06,,
36,9/3/2023,31.7,57,522,6.6,32,,89.06,,
36,9/4/2023,31.7,68,639,6,33,,89.06,,
36,9/5/2023,32,63,558,6.6,34,,89.6,,
36,9/6/2023,32.1,71,570,6.2,35,,89.78,,
36,9/7/2023,31.5,72,680,6.4,36,,88.7,,
36,9/8/2023,29.8,64,564,6.3,37,,85.64,,
36,9/9/2023,20.1,75,693,6.7,38,,68.18,,
36,9/10/2023,31.1,75,453,6.4,39,,87.98,,
36,9/11/2023,31.2,65,722,6.1,40,,88.16,,
36,9/12/2023,31.2,70,756,6.1,41,,88.16,,
36,9/13/2023,30.4,74,733,6.7,42,,86.72,,
36,9/14/2023,29.1,76,746,6.6,43,,84.38,,
36,9/15/2023,30.6,58,550,6.8,44,,87.08,,
36,9/16/2023,31.5,58,769,6.1,45,,88.7,,
37,8/3/2023,33.4,72,571,6.6,1,,92.12,,
37,8/4/2023,33.5,57,764,6.1,2,,92.3,,
37,8/5/2023,33.4,67,655,6.5,3,,92.12,,
37,8/6/2023,33.4,62,661,6.2,4,,92.12,,
37,8/7/2023,33.4,79,410,6.4,5,,92.12,,
37,8/8/2023,32.3,58,725,6.8,6,,90.14,,
37,8/9/2023,32.3,74,408,6.1,7,,90.14,,
37,8/10/2023,22.7,50,784,6.3,8,,72.86,,
37,8/11/2023,31.9,62,489,6.5,9,,89.42,,
37,8/12/2023,30.2,54,674,6.4,10,,86.36,,
37,8/13/2023,30.1,80,543,6.5,11,,86.18,,
37,8/14/2023,30.1,79,780,6.5,12,,86.18,,
37,8/15/2023,30.1,56,721,6,13,,86.18,,
37,8/16/2023,29.8,80,695,6.5,14,,85.64,,
37,8/17/2023,29.6,77,488,6.3,15,,85.28,,
37,8/18/2023,30.9,58,534,6.5,16,,87.62,,
37,8/19/2023,30.8,73,764,6.6,17,,87.44,,
37,8/20/2023,30.9,75,798,6.6,18,,87.62,,
37,8/21/2023,30.2,71,472,6.5,19,,86.36,,
37,8/22/2023,30.5,79,503,6.1,20,,86.9,,
37,8/23/2023,30.8,77,557,6.2,21,,87.44,,
37,8/24/2023,31.3,63,785,6.4,22,,88.34,,
37,8/25/2023,31.4,54,406,6.8,23,,88.52,,
37,8/26/2023,31.4,76,745,6.3,24,,88.52,,
37,8/27/2023,30.1,71,743,6.6,25,,86.18,,
37,8/28/2023,29.4,51,568,6.6,26,,84.92,,
37,8/29/2023,28.7,56,539,6.1,27,,83.66,,
37,8/30/2023,29.1,75,489,6.3,28,,84.38,,
37,8/31/2023,29.2,56,777,6.4,29,,84.56,,
37,9/1/2023,31.7,50,646,6.7,30,,89.06,,
37,9/2/2023,31.7,60,575,6.4,31,,89.06,,
37,9/3/2023,31.7,79,412,6.7,32,,89.06,,
37,9/4/2023,31.7,68,416,6.4,33,,89.06,,
37,9/5/2023,32,64,426,6.3,34,,89.6,,
37,9/6/2023,32.1,76,536,6.8,35,,89.78,,
37,9/7/2023,31.5,62,670,6.3,36,,88.7,,
37,9/8/2023,29.8,76,435,6.3,37,,85.64,,
37,9/9/2023,20.1,52,588,6.3,38,,68.18,,
37,9/10/2023,31.1,60,773,6.2,39,,87.98,,
37,9/11/2023,31.2,75,753,6.6,40,,88.16,,
37,9/12/2023,31.2,51,622,6.6,41,,88.16,,
37,9/13/2023,30.4,71,496,6,42,,86.72,,
37,9/14/2023,29.1,50,476,6.5,43,,84.38,,
37,9/15/2023,30.6,80,659,6.7,44,,87.08,,
37,9/16/2023,31.5,69,426,6,45,,88.7,,
38,8/3/2023,33.4,52,609,6.4,1,,92.12,,
38,8/4/2023,33.5,56,507,6.2,2,,92.3,,
38,8/5/2023,33.4,66,634,6.2,3,,92.12,,
38,8/6/2023,33.4,77,557,6,4,,92.12,,
38,8/7/2023,33.4,78,682,6.3,5,,92.12,,
38,8/8/2023,32.3,67,745,6.1,6,,90.14,,
38,8/9/2023,32.3,78,430,6.2,7,,90.14,,
38,8/10/2023,22.7,77,455,6.7,8,,72.86,,
38,8/11/2023,31.9,68,520,6.6,9,,89.42,,
38,8/12/2023,30.2,60,728,6.8,10,,86.36,,
38,8/13/2023,30.1,55,577,6.6,11,,86.18,,
38,8/14/2023,30.1,69,782,6.6,12,,86.18,,
38,8/15/2023,30.1,60,582,6,13,,86.18,,
38,8/16/2023,29.8,64,459,6.1,14,,85.64,,
38,8/17/2023,29.6,72,590,6.6,15,,85.28,,
38,8/18/2023,30.9,68,592,6.7,16,,87.62,,
38,8/19/2023,30.8,75,526,6.7,17,,87.44,,
38,8/20/2023,30.9,73,600,6.3,18,,87.62,,
38,8/21/2023,30.2,69,676,6,19,,86.36,,
38,8/22/2023,30.5,53,421,6.6,20,,86.9,,
38,8/23/2023,30.8,75,578,6.1,21,,87.44,,
38,8/24/2023,31.3,62,581,6.6,22,,88.34,,
38,8/25/2023,31.4,72,427,6.3,23,,88.52,,
38,8/26/2023,31.4,72,610,6.4,24,,88.52,,
38,8/27/2023,30.1,79,548,6.3,25,,86.18,,
38,8/28/2023,29.4,72,685,6.5,26,,84.92,,
38,8/29/2023,28.7,72,656,6,27,,83.66,,
38,8/30/2023,29.1,57,702,6.4,28,,84.38,,
38,8/31/2023,29.2,74,565,6.5,29,,84.56,,
38,9/1/2023,31.7,58,474,6.7,30,,89.06,,
38,9/2/2023,31.7,79,727,6.4,31,,89.06,,
38,9/3/2023,31.7,74,615,6.7,32,,89.06,,
38,9/4/2023,31.7,65,527,6.6,33,,89.06,,
38,9/5/2023,32,51,724,6.7,34,,89.6,,
38,9/6/2023,32.1,55,470,6.7,35,,89.78,,
38,9/7/2023,31.5,77,581,6.7,36,,88.7,,
38,9/8/2023,29.8,73,438,6.5,37,,85.64,,
38,9/9/2023,20.1,58,634,6.8,38,,68.18,,
38,9/10/2023,31.1,52,548,6.6,39,,87.98,,
38,9/11/2023,31.2,61,696,6.1,40,,88.16,,
38,9/12/2023,31.2,58,611,6.1,41,,88.16,,
38,9/13/2023,30.4,66,748,6.3,42,,86.72,,
38,9/14/2023,29.1,63,545,6.3,43,,84.38,,
38,9/15/2023,30.6,68,748,6.3,44,,87.08,,
38,9/16/2023,31.5,67,742,6.7,45,,88.7,,
39,8/3/2023,33.4,75,416,6.6,1,,92.12,,
39,8/4/2023,33.5,73,449,6.7,2,,92.3,,
39,8/5/2023,33.4,77,601,6.2,3,,92.12,,
39,8/6/2023,33.4,74,564,6.4,4,,92.12,,
39,8/7/2023,33.4,80,642,6.7,5,,92.12,,
39,8/8/2023,32.3,68,791,6.3,6,,90.14,,
39,8/9/2023,32.3,61,591,6,7,,90.14,,
39,8/10/2023,22.7,51,466,6.7,8,,72.86,,
39,8/11/2023,31.9,56,438,6.2,9,,89.42,,
39,8/12/2023,30.2,71,769,6.6,10,,86.36,,
39,8/13/2023,30.1,74,646,6.7,11,,86.18,,
39,8/14/2023,30.1,51,786,6.2,12,,86.18,,
39,8/15/2023,30.1,61,705,6.7,13,,86.18,,
39,8/16/2023,29.8,56,404,6.3,14,,85.64,,
39,8/17/2023,29.6,68,563,6.3,15,,85.28,,
39,8/18/2023,30.9,70,728,6.6,16,,87.62,,
39,8/19/2023,30.8,61,447,6.8,17,,87.44,,
39,8/20/2023,30.9,66,708,6.2,18,,87.62,,
39,8/21/2023,30.2,52,462,6.5,19,,86.36,,
39,8/22/2023,30.5,52,707,6.1,20,,86.9,,
39,8/23/2023,30.8,57,633,6.5,21,,87.44,,
39,8/24/2023,31.3,75,555,6.1,22,,88.34,,
39,8/25/2023,31.4,80,670,6.4,23,,88.52,,
39,8/26/2023,31.4,60,516,6.7,24,,88.52,,
39,8/27/2023,30.1,74,463,6,25,,86.18,,
39,8/28/2023,29.4,76,422,6.7,26,,84.92,,
39,8/29/2023,28.7,68,480,6.8,27,,83.66,,
39,8/30/2023,29.1,60,687,6.6,28,,84.38,,
39,8/31/2023,29.2,60,782,6.8,29,,84.56,,
39,9/1/2023,31.7,58,758,6.1,30,,89.06,,
39,9/2/2023,31.7,54,663,6.1,31,,89.06,,
39,9/3/2023,31.7,57,486,6.1,32,,89.06,,
39,9/4/2023,31.7,69,547,6.7,33,,89.06,,
39,9/5/2023,32,55,413,6.8,34,,89.6,,
39,9/6/2023,32.1,65,739,6.1,35,,89.78,,
39,9/7/2023,31.5,67,522,6.2,36,,88.7,,
39,9/8/2023,29.8,62,434,6.7,37,,85.64,,
39,9/9/2023,20.1,70,710,6.1,38,,68.18,,
39,9/10/2023,31.1,53,697,6.2,39,,87.98,,
39,9/11/2023,31.2,52,481,6.1,40,,88.16,,
39,9/12/2023,31.2,55,539,6.1,41,,88.16,,
39,9/13/2023,30.4,70,612,6.5,42,,86.72,,
39,9/14/2023,29.1,55,681,6.2,43,,84.38,,
39,9/15/2023,30.6,64,633,6.1,44,,87.08,,
39,9/16/2023,31.5,56,771,6.6,45,,88.7,,
40,8/3/2023,33.4,51,577,6,1,,92.12,,
40,8/4/2023,33.5,75,796,6.5,2,,92.3,,
40,8/5/2023,33.4,66,705,6.6,3,,92.12,,
40,8/6/2023,33.4,77,449,6.1,4,,92.12,,
40,8/7/2023,33.4,72,628,6.1,5,,92.12,,
40,8/8/2023,32.3,65,475,6,6,,90.14,,
40,8/9/2023,32.3,69,541,6.5,7,,90.14,,
40,8/10/2023,22.7,75,729,6.4,8,,72.86,,
40,8/11/2023,31.9,72,579,6.7,9,,89.42,,
40,8/12/2023,30.2,66,494,6.4,10,,86.36,,
40,8/13/2023,30.1,72,504,6.3,11,,86.18,,
40,8/14/2023,30.1,75,555,6.2,12,,86.18,,
40,8/15/2023,30.1,68,402,6.6,13,,86.18,,
40,8/16/2023,29.8,59,404,6.7,14,,85.64,,
40,8/17/2023,29.6,76,505,6.6,15,,85.28,,
40,8/18/2023,30.9,62,560,6.2,16,,87.62,,
40,8/19/2023,30.8,52,509,6.5,17,,87.44,,
40,8/20/2023,30.9,57,769,6.6,18,,87.62,,
40,8/21/2023,30.2,78,735,6.1,19,,86.36,,
40,8/22/2023,30.5,56,732,6.8,20,,86.9,,
40,8/23/2023,30.8,58,444,6.7,21,,87.44,,
40,8/24/2023,31.3,80,598,6.5,22,,88.34,,
40,8/25/2023,31.4,63,579,6.5,23,,88.52,,
40,8/26/2023,31.4,64,752,6.2,24,,88.52,,
40,8/27/2023,30.1,67,467,6.3,25,,86.18,,
40,8/28/2023,29.4,58,681,6.8,26,,84.92,,
40,8/29/2023,28.7,71,536,6.3,27,,83.66,,
40,8/30/2023,29.1,54,424,6.7,28,,84.38,,
40,8/31/2023,29.2,80,572,6.2,29,,84.56,,
40,9/1/2023,31.7,55,551,6.5,30,,89.06,,
40,9/2/2023,31.7,71,797,6.4,31,,89.06,,
40,9/3/2023,31.7,51,631,6.8,32,,89.06,,
40,9/4/2023,31.7,54,479,6.2,33,,89.06,,
40,9/5/2023,32,63,731,6.6,34,,89.6,,
40,9/6/2023,32.1,56,518,6.1,35,,89.78,,
40,9/7/2023,31.5,53,407,6.2,36,,88.7,,
40,9/8/2023,29.8,78,591,6.2,37,,85.64,,
40,9/9/2023,20.1,73,473,6.4,38,,68.18,,
40,9/10/2023,31.1,51,768,6.4,39,,87.98,,
40,9/11/2023,31.2,60,673,6.3,40,,88.16,,
40,9/12/2023,31.2,55,503,6.8,41,,88.16,,
40,9/13/2023,30.4,76,544,6.5,42,,86.72,,
40,9/14/2023,29.1,73,729,6.8,43,,84.38,,
40,9/15/2023,30.6,71,621,6.7,44,,87.08,,
40,9/16/2023,31.5,79,491,6.4,45,,88.7,,
41,8/3/2023,33.4,64,578,6.2,1,,92.12,,
41,8/4/2023,33.5,53,620,6.2,2,,92.3,,
41,8/5/2023,33.4,66,521,6.7,3,,92.12,,
41,8/6/2023,33.4,71,794,6.4,4,,92.12,,
41,8/7/2023,33.4,58,601,6.5,5,,92.12,,
41,8/8/2023,32.3,56,460,6.6,6,,90.14,,
41,8/9/2023,32.3,64,429,6.6,7,,90.14,,
41,8/10/2023,22.7,62,657,6.7,8,,72.86,,
41,8/11/2023,31.9,62,603,6.6,9,,89.42,,
41,8/12/2023,30.2,74,682,6.7,10,,86.36,,
41,8/13/2023,30.1,80,640,6.2,11,,86.18,,
41,8/14/2023,30.1,69,668,6.1,12,,86.18,,
41,8/15/2023,30.1,73,584,6.8,13,,86.18,,
41,8/16/2023,29.8,53,749,6.2,14,,85.64,,
41,8/17/2023,29.6,64,510,6.4,15,,85.28,,
41,8/18/2023,30.9,52,739,6.8,16,,87.62,,
41,8/19/2023,30.8,55,454,6.1,17,,87.44,,
41,8/20/2023,30.9,50,792,6.7,18,,87.62,,
41,8/21/2023,30.2,77,421,6.4,19,,86.36,,
41,8/22/2023,30.5,53,762,6.3,20,,86.9,,
41,8/23/2023,30.8,53,548,6.1,21,,87.44,,
41,8/24/2023,31.3,63,517,6.2,22,,88.34,,
41,8/25/2023,31.4,51,412,6.5,23,,88.52,,
41,8/26/2023,31.4,70,769,6.7,24,,88.52,,
41,8/27/2023,30.1,64,437,6.7,25,,86.18,,
41,8/28/2023,29.4,65,677,6.4,26,,84.92,,
41,8/29/2023,28.7,72,575,6.6,27,,83.66,,
41,8/30/2023,29.1,77,586,6.4,28,,84.38,,
41,8/31/2023,29.2,69,533,6.6,29,,84.56,,
41,9/1/2023,31.7,53,402,6.5,30,,89.06,,
41,9/2/2023,31.7,59,647,6.7,31,,89.06,,
41,9/3/2023,31.7,61,558,6.6,32,,89.06,,
41,9/4/2023,31.7,52,472,6,33,,89.06,,
41,9/5/2023,32,51,456,6,34,,89.6,,
41,9/6/2023,32.1,77,641,6.2,35,,89.78,,
41,9/7/2023,31.5,75,583,6.7,36,,88.7,,
41,9/8/2023,29.8,79,548,6.1,37,,85.64,,
41,9/9/2023,20.1,63,402,6.1,38,,68.18,,
41,9/10/2023,31.1,78,488,6.6,39,,87.98,,
41,9/11/2023,31.2,74,443,6.5,40,,88.16,,
41,9/12/2023,31.2,51,716,6.7,41,,88.16,,
41,9/13/2023,30.4,64,551,6.1,42,,86.72,,
41,9/14/2023,29.1,53,496,6.7,43,,84.38,,
41,9/15/2023,30.6,67,650,6.1,44,,87.08,,
41,9/16/2023,31.5,69,623,6.5,45,,88.7,,
42,8/3/2023,33.4,52,661,6.2,1,,92.12,,
42,8/4/2023,33.5,62,767,6.6,2,,92.3,,
42,8/5/2023,33.4,73,669,6.6,3,,92.12,,
42,8/6/2023,33.4,54,692,6.4,4,,92.12,,
42,8/7/2023,33.4,53,586,6.7,5,,92.12,,
42,8/8/2023,32.3,54,473,6.2,6,,90.14,,
42,8/9/2023,32.3,61,605,6.5,7,,90.14,,
